c_id;c_capital;c_island_id;c_owner_id;c_citizens;c_resource_workers;c_tradegood_workers;c_scientists;c_level;c_tradegood1;c_tradegood2;c_tradegood3;c_tradegood4;c_resource;c_priests;c_Anz_Cities_per_Av;c_Anz_Cities_per_DB;c_Anz_Ins_per_Av;c_Avg_Anz_cities_per_Av;c_Avg_Buerger_Ges;c_Avg_Holz_Ges_verb_lag;c_Avg_Kristall_Ges_verb_lag;c_Avg_Rathauslev;c_Avg_Res_Ges_verb_lag;c_Avg_Resource_lev_per_Av;c_Avg_Resource_workers;c_Avg_Schwefel_Ges_verb_lag;c_Avg_Stein_Ges_verb_lag;c_Avg_Tradegood_lev_per_Av;c_Avg_Tradegood_workers;c_Avg_Wein_Ges_verb_lag;c_Avg_Wonder_lev_per_Av;c_Baumeister_Highscore;c_Buerger_Ges;c_Geblev;c_GovReslev;c_Holz_Ges_verb_lag;c_Holz_lagernd;c_Holz_verbaut;c_Kristall_Ges_verb_lag;c_Kristall_lagernd;c_Kristall_verbaut;c_QKWS_lagernd;c_Rathauslev;c_Res_Ges_lagernd;c_Res_Ges_verb_lag;c_Res_Ges_verbaut;c_Resworkers_Holz_Lux;c_Schwefel_Ges_verb_lag;c_Schwefel_lagernd;c_Schwefel_verbaut;c_Stein_Ges_verb_lag;c_Stein_lagernd;c_Stein_verbaut;c_Wein_Ges_verb_lag;c_Wein_lagernd;c_Wein_verbaut;d_avatar_id;d_island_id;d_gold;d_Anz_Don_per_DB;d_Avg_Don_Ges;d_Avg_Don_Saegewerk_Ges;d_Avg_Don_Wonder_Ges;d_Avg_DonH_Luxusminen_Ges;d_Avg_Holz_Ges_verb_lag_don;d_Avg_Kristall_Ges_verb_lag_don;d_Avg_Proz_Don_Anteil_Holz_von_Holz_Ges_verb_lag;d_Avg_Proz_Don_Anteil_Kristall_von_Kristall_Ges_verb_lag;d_Avg_Proz_Don_Anteil_Schwefel_von_Schwefel_Ges_verb_lag;d_Avg_Proz_Don_Anteil_Stein_von_Stein_Ges_verb_lag;d_Avg_Proz_Don_Anteil_Wein_von_Wein_Ges_verb_lag;d_Avg_Proz_Don_von_Res_Ges;d_Avg_Res_Ges_verb_lag_don;d_Avg_Schwefel_Ges_verb_lag_don;d_Avg_Stein_Ges_verb_lag_don;d_Avg_Wein_Ges_verb_lag_don;d_Buerger_Ges_pro_Spieldauer;d_Don_Ges;d_Don_Ges_pro_Spieldauer;d_Don_pro_Buerger_Ges;d_Don_pro_City;d_Don_pro_DB;d_Don_pro_Priester;d_Don_pro_Rathauslev;d_Don_pro_Resource_Worker;d_Don_pro_Tradegood_Worker;d_Don_Saegewerk_Ges;d_Don_Saegewerk_Ges_pro_Spieldauer;d_Don_Wonder_Anteil_Kristall;d_Don_Wonder_Anteil_Schwefel;d_Don_Wonder_Anteil_Stein;d_Don_Wonder_Anteil_Wein;d_Don_Wonder_Ges;d_Don_Wonder_Ges_pro_Spieldauer;d_DonH_fuer_Kristallmine;d_DonH_fuer_Schwefelgrube;d_DonH_fuer_Steinbruch;d_DonH_fuer_Weinreben;d_DonH_Ges;d_DonH_Ges_pro_Spieldauer;d_DonH_Luxusminen_Ges;d_DonH_Luxusminen_Ges_pro_Spieldauer;d_Geblev_pro_Spieldauer;d_Holz_Ges_verb_lag_don;d_Holz_Ges_verb_lag_don_pro_Spieldauer;d_Kristall_Ges_verb_lag_don;d_Kristall_Ges_verb_lag_don_pro_Spieldauer;d_Proz_Don_Anteil_Holz_von_Holz_Ges_verb_lag;d_Proz_Don_Anteil_Kristall_von_Kristall_Ges_verb_lag;d_Proz_Don_Anteil_Schwefel_von_Schwefel_Ges_verb_lag;d_Proz_Don_Anteil_Stein_von_Stein_Ges_verb_lag;d_Proz_Don_Anteil_Wein_von_Wein_Ges_verb_lag;d_Proz_Don_von_Res_Ges;d_Rathauslev_pro_Spieldauer;d_Res_Ges_verb_lag_don;d_Res_Ges_verb_lag_don_pro_Spieldauer;d_resource_workers_pro_Spieldauer;d_Schwefel_Ges_verb_lag_don;d_Schwefel_Ges_verb_lag_don_pro_Spieldauer;d_Stein_Ges_verb_lag_don;d_Stein_Ges_verb_lag_don_pro_Spieldauer;d_tradegood_workers_pro_Spieldauer;d_Wein_Ges_verb_lag_don;d_Wein_Ges_verb_lag_don_pro_Spieldauer;i_id;i_resource_donated;i_resource_level;i_tradegood;i_tradegood_donated;i_tradegood_level;i_wonder_belief;i_wonder_donated;i_wonder_level;i_Anz_Inseln_per_DB;i_Anz_Staedte_pro_Insel;i_Avg_Resource_lev_per_DB;i_Avg_Tradegood_lev_per_DB;i_Avg_Wonder_lev_per_DB;i_cost_Nextlev_Resource;i_cost_Nextlev_Tradegood;i_cost_Nextlev_Wonder;i_Don_Saegewerk_noetig_Durchschnitt;i_Don_Wonder_noetig_Durchschnitt;i_DonH_Luxusminen_noetig_Durchschnitt;i_Sub_Noetig_nextlev_Resource;i_Sub_Noetig_nextlev_Tradegood;i_Sub_Noetig_nextlev_Wonder
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d50a16fa048637a485573b18ef10bbe1fbe040e;1626.0;6.0;1.0;6330.0;4.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;5632.0;7421.0;8800.0;4006.0;8800.0;1091.0;4006.0;1091.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d612661716247d3055e8054ee6ca62c79685fe1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d618917f66daef66df1ecbc55aa1eb5d3c5c079;0.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d6370dd5759ba321c780fb6ea210066e8989619;0.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d75729bd2ef131d9892975ef3ef494d4ffd69a7;0.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d823f6861dfd34b72bda371c7268d18e935c425;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d82d4655a7f9ba70e02d40a9cd8b29cd6c3958a;7000.0;13.0;1.0;0.0;9.0;3.0674158831525e-58;1066.0;1.0;936.0;0.0;0.0;0.0;0.0;39494.0;37305.0;8800.0;32494.0;7734.0;37305.0;32494.0;37305.0;7734.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d8eba5a6c22d2b449cd140d4b28abbc70a9fb26;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d9131cdf31a9c2c381cf3ea7d26890193a9af27;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4d96a0ba3a0eaaa16d201545ab73969084067f87;0.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
03329f5c8cea761d93f8e92638d2a0770e336fd0;1.0;4d9822ca67e4fe119bb007a77ee4662aca189c00;67b51240bff2d77291ee918239a641b756ea0842;9096.720488229259;3300.99999997289;3739.04216900989;772.2867953997501;20.0;1107.0;305824.96486117;2849.0;13086.0;44861.315402867;1354.0;8.0;2516.0;8.0;6.6;3652.6098905223575;7510086.841855357;925377.508;34.6;14121993.325515196;65.01824817518248;660.199999994578;883049.748;4096756.845659843;54.465328467153284;747.808433801978;706722.382;14.536496350364963;80403682.0;18263.049452611787;1911.0;0.0;37550434.20927679;296374.56927678396;37254059.64;4626887.54;96526.22;4530361.319999999;1166425.538299216;173.0;1462800.107576;70609966.62757598;69147166.52;7040.04216898278;4415248.74;138520.34;4276728.399999999;20483784.228299215;791244.508299216;19692539.72;3533611.9099999997;140134.47;3393477.4400000004;38229ffb01bdfb4cd885aac73555ad34528a8602;4d9822ca67e4fe119bb007a77ee4662aca189c00;8060563.0;2116.0;1612112.6;653286.2;0.0;958826.4;9122199.441855358;925377.508;4.17434138933306;0.0;0.0;0.0;0.0;2.384979410190982;15734105.925515195;883049.748;4096756.845659843;706722.382;6.839686731528134;8060563.0;3018.7579540207757;441.3590961857284;1612112.6;2527912099.0;0.0;46592.84971098266;988.6292372962475;1281.496380798301;3266431.0;1223.3096574656183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4794132.0;0.0;8060563.0;3018.7579540207757;4794132.0;1795.4482965551574;0.7156877813787575;45610997.20927679;17081.754787639984;4626887.54;1732.8136463587741;17.672411245506748;0.0;0.0;0.0;0.0;10.245975256755576;0.06479015498614603;78670529.62757598;29462.86593880255;1.2362560786561363;4415248.74;1653.5528911386473;20483784.228299215;7671.373149446704;1.40030706144443;3533611.9099999997;1323.3714642184477;4d9822ca67e4fe119bb007a77ee4662aca189c00;0.0;27.0;2.0;585700.0;23.0;93.774588234736;0.0;5.0;936.0;5.0;0.0;0.0;0.0;1007959.0;1471979.0;0.0;201591.8;0.0;177255.8;1007959.0;886279.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4da0d05c1de3f2d800440580d3bbc2603c751227;0.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
f832d73bba29b9e394e75290b6199d245a4bdf7e;0.0;4da1dbcf15ff397f5e17c9285aee1c7aa26a98ac;68e4b4cee2361e3decabd36917ccfe13e8164b77;786.55728590831;365.02187355463;402.07993178359;63.92515044484;19.0;16372.256833325;1697.0;0.0;1697.0;20460.2873;0.0;7.0;2516.0;7.0;7.0;1617.58424169137;515815.1273;62025.78;19.0;942526.504133325;65.01824817518248;365.02187355463;81605.62;200021.6;54.465328467153284;402.07993178359;83058.37683332499;14.536496350364963;1049186.0;1617.58424169137;148.0;0.0;515815.1273;20460.2873;495354.83999999997;62025.78;0.0;62025.78;19766.256833325002;19.0;40226.544133325006;942526.504133325;902299.96;767.10180533822;81605.62;1697.0;79908.62;200021.6;1697.0;198324.6;83058.37683332499;16372.256833325;66686.12;68e4b4cee2361e3decabd36917ccfe13e8164b77;4da1dbcf15ff397f5e17c9285aee1c7aa26a98ac;440095.0;2116.0;440095.0;200000.0;537.0;239558.0;955373.1273;62204.779821;46.00903955109602;0.2877589495776506;0.21886733886123388;0.08941023211720855;0.0;31.83047556285961;1382621.504133325;81784.619821;200200.599821;83058.37683332499;2.856572513109098;440095.0;777.1856622702012;272.06929237875744;440095.0;2527912099.0;537.0;23162.894736842107;547.9123704351584;595.796957429192;200000.0;353.18995320110486;178.99982099999994;178.99982099999994;178.99982099999994;0.0;537.0;0.9483150243449665;0.0;0.0;0.0;239558.0;439558.0;776.2373472458562;239558.0;423.0473940447514;0.2613605653688176;955373.1273;1687.140950603401;62204.779821;109.8505163693201;46.00903955109602;0.2877589495776506;0.21886733886123388;0.08941023211720855;0.0;31.83047556285961;0.03355304555410496;1382621.504133325;2441.6401216984514;0.644610292190697;81784.619821;144.4275302357457;200200.599821;353.5442024080606;0.7100529614487479;83058.37683332499;146.67692113360891;4da1dbcf15ff397f5e17c9285aee1c7aa26a98ac;348.0;23.0;1.0;3951.0;19.0;2.7661938534593e-57;9277.0;4.0;936.0;1.0;0.0;0.0;0.0;411229.0;552058.0;135500.0;410881.0;126223.0;548107.0;410881.0;548107.0;126223.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4da3945c3fd586d9b02672bb7113eedc9882c0a0;500.0;16.0;3.0;0.0;12.0;2.5647663739034e-78;0.0;2.0;936.0;0.0;0.0;0.0;0.0;81766.0;89127.0;31800.0;81266.0;31800.0;89127.0;81266.0;89127.0;31800.0
7ea157571e4ee80467bd695a3d5932fba5c54da6;0.0;4dce8a525c8cb5e8d7ceeb4c96da015f318c9a24;e04fe10fb9d65b5523fcd724d37d6d2267e50d36;372.0;448.0;434.0;44.0;16.0;136718.20264447;7732.32;1438.0;2182.0;131817.84638886;72.0;4.0;2516.0;4.0;4.0;1370.0;483139.88638885994;12593.92;16.0;790032.6290333299;65.01824817518248;448.0;4838.54;152742.08000000002;54.465328467153284;434.0;136718.20264447;14.536496350364963;593191.0;1370.0;144.0;0.0;483139.88638885994;131817.84638886;351322.04;12593.92;1438.0;11155.92;148070.52264447;16.0;279888.36903333;790032.6290333299;510144.25999999995;882.0;4838.54;2182.0;2656.54;152742.08000000002;7732.32;145009.76;136718.20264447;136718.20264447;0.0;e04fe10fb9d65b5523fcd724d37d6d2267e50d36;4dce8a525c8cb5e8d7ceeb4c96da015f318c9a24;381208.0;2116.0;381208.0;161781.0;575.0;218852.0;863772.88638886;12785.586475;44.06632877668768;1.4990823876149175;3.8103102914875877;0.12532647595299157;0.0;32.547368196629726;1171240.62903333;5030.206475;152933.74647500002;136718.20264447;2.4152920504104882;381208.0;672.0647094546579;278.25401459854015;381208.0;2527912099.0;7.986111111111111;23825.5;361.11830357142856;504.2672811059908;161781.0;285.2177833631089;191.666475;191.666475;191.666475;0.0;575.0;1.013717466413161;0.0;0.0;0.0;218852.0;380633.0;671.0509919882447;218852.0;385.83320862513585;0.2538701133278177;863772.88638886;1522.820281646084;12785.586475;22.54082144007544;44.06632877668768;1.4990823876149175;3.8103102914875877;0.12532647595299157;0.0;32.547368196629726;0.028207790369757527;1171240.62903333;2064.8818835196944;0.7898181303532107;5030.206475;8.868188110212309;152933.74647500002;269.6201913142778;0.7651363137796728;136718.20264447;241.0323999953274;4dce8a525c8cb5e8d7ceeb4c96da015f318c9a24;190000.0;21.0;1.0;0.0;17.0;19.063434464044;20000.0;2.0;936.0;1.0;0.0;0.0;0.0;270839.0;309618.0;31800.0;80839.0;11800.0;309618.0;80839.0;309618.0;11800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4de0e48fa567a20b0218e5b2a33fcfdcedabf40e;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4de7b9d8729db30e2b68ef6a8db86ac01e3a6a34;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4decd663b0a256aca0a435c36f4c4a340191ff0d;60000.0;16.0;1.0;0.0;12.0;60.0;0.0;3.0;936.0;0.0;0.0;0.0;0.0;81766.0;89127.0;73200.0;21766.0;73200.0;89127.0;21766.0;89127.0;73200.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4dedf4237273b9c95c30e32bae686f7c88900ace;0.0;11.0;4.0;0.0;10.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;23213.0;47879.0;8800.0;23213.0;8800.0;47879.0;23213.0;47879.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e19d1e6eef8ee0416b5cda7b2df658920dee260;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e223bd568a2111447a56cd76cdbdc03b247ef5e;0.0;7.0;4.0;0.0;7.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;8139.0;20665.0;8800.0;8139.0;8800.0;20665.0;8139.0;20665.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e22a472f6aedce9bf0ae9ddb653a9aa67f11612;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e2bd30179920580315fa7a8f6458986e4b208cf;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e2ec11a41c5b8581012098b39303984a7598a00;0.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e3147dbebd73fe4fae6f83d92b687de048d29ea;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;936.0;0.0;0.0;0.0;0.0;394.0;1303.0;8800.0;394.0;8800.0;1303.0;394.0;1303.0;8800.0
259972546ccd000036f31a831d200910b537fb32;0.0;4e318b2d1b48a63abf460ed2706239e64c281a2b;50036ebb71b279bc521813de2327418751e83377;4840.6311938653;2280.079737809823;3750.211463661043;1276.0;27.0;72145.0;42402.74;88718.661609112;5575.28;21042.998034267;0.0;7.0;2516.0;7.0;5.2;2429.3844790672333;4953423.706360841;1586100.125444043;24.8;9379730.579804886;65.01824817518248;456.01594756196465;256211.56799999997;2321132.4520000005;54.465328467153284;750.0422927322086;262862.728;14.536496350364963;53080823.0;12146.922395336167;1629.0;0.0;24767118.531804204;306500.59180420596;24460617.939999998;7930500.627220215;382057.887220215;7548442.74;942644.527220215;124.0;1249145.1190244209;46898652.89902443;45649507.78;6030.291201470866;1281057.8399999999;100883.28;1180174.56;11605662.260000002;95118.68;11510543.58;1314313.64;364584.68;949728.9600000001;264bf2151e36d6d6b91fc559dc1003e7027bf291;4e318b2d1b48a63abf460ed2706239e64c281a2b;5039097.0;2116.0;1007819.4;270048.8;47916.6;689854.0;5913326.506360841;1586100.125444043;23.237426911962803;0.0;22.039969906024208;1.418477311260761;8.601887092922004;14.843442069961224;10387549.979804887;272183.75202779996;2337104.6360278004;278834.9120278;5.015714088661677;5039097.0;2080.7467928449964;414.8455745411505;1007819.4;2527912099.0;47916.6;40637.87903225807;591.9319599482461;919.7534681504981;1350244.0;557.5435187213501;0.0;79860.920139;79860.920139;79860.920139;239583.0;98.92874831942761;3449270.0;0.0;0.0;0.0;4799514.0;1981.8180445255687;3449270.0;1424.2745258042185;0.6726476044308135;29566632.531804204;12208.670683612188;7930500.627220215;3274.6668194209587;16.23287330688493;0.0;5.8681621914627184;0.6834175835167873;5.728186585978001;9.702185808582078;0.051202150367968616;51937749.89902443;21446.165162127378;0.9414918192443308;1360918.760139;561.9513467356974;11685523.180139001;4825.192862885967;1.5485394457584871;1394174.560139;575.6833505438193;4e318b2d1b48a63abf460ed2706239e64c281a2b;0.0;25.0;3.0;722263.0;22.0;2.4727104210695e-198;0.0;5.0;936.0;5.0;0.0;0.0;0.0;665201.0;1108885.0;0.0;133040.2;0.0;77324.4;665201.0;386622.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;65.01824817518248;;;;54.465328467153284;;;14.536496350364963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4e5083a9ea4c7877455f986d1c33e9232fabf03b;0.0;6.0;3.0;0.0;5.0;0.46505953564689;0.0;1.0;936.0;0.0;0.0;0.0;0.0;5632.0;10037.0;8800.0;5632.0;8800.0;10037.0;5632.0;10037.0;8800.0
e385f0fe77c62f899ea8528e4666508d379bd303;0.0;4e6dbcdcb71734ad727359516d5363aaa232b132;cfcc3b42b4178e1f75af3454082c6f05db2db899;525.0;628.0;665.0;60.0;20.0;41342.2;101447.04;274500.0;3525.0;68030.611288937;0.0;3.0;2516.0;3.0;3.0;1878.0;891740.331288937;296362.92;20.0;1812957.6112889368;65.01824817518248;628.0;36303.9;518821.37999999995;54.465328467153284;665.0;69729.08;14.536496350364963;1539666.0;1878.0;204.0;0.0;891740.331288937;68030.611288937;823709.72;296362.92;274500.0;21862.92;420814.24;20.0;488844.851288937;1812957.6112889368;1324112.7599999998;1293.0;36303.9;3525.0;32778.9;518821.37999999995;101447.04;417374.33999999997;69729.08;41342.2;28386.88;cfcc3b42b4178e1f75af3454082c6f05db2db899;4e6dbcdcb71734ad727359516d5363aaa232b132;2778487.0;2116.0;2778487.0;1725050.0;0.0;1053437.0;3670227.331288937;296362.92;75.70340333725952;0.0;0.0;0.0;0.0;60.51444012127606;4591444.611288937;36303.9;518821.37999999995;69729.08;3.5676789124158876;2778487.0;5278.354354803878;1479.492545260916;2778487.0;2527912099.0;0.0;138924.35;2746.894904458599;1584.1157894736841;1725050.0;3277.116351364764;0.0;0.0;0.0;0.0;0.0;0.0;1053437.0;0.0;0.0;0.0;2778487.0;5278.354354803878;1053437.0;2001.2380034391135;0.38754339623686956;3670227.331288937;6972.413553574004;296362.92;563.007316350371;75.70340333725952;0.0;0.0;0.0;0.0;60.51444012127606;0.0379944506114578;4591444.611288937;8722.470775943078;1.1930257491997749;36303.9;68.96733677766515;518821.37999999995;985.6166649289189;1.2633154828309718;69729.08;132.4659043121195;4e6dbcdcb71734ad727359516d5363aaa232b132;829809.0;27.0;3.0;0.0;23.0;7.0802000198979e-32;0.0;5.0;936.0;1.0;0.0;0.0;0.0;1007959.0;1471979.0;0.0;178150.0;0.0;1471979.0;178150.0;1471979.0;0.0
