groupid;id;Anzahl_Vorhanden
;6076b36ee7f3547a57dcbc49baa3bb14bf2dad35;1.0
;6076f31a618f68ff5b248872312cac24d5f16035;1.0
;6077a14874273d4a1bca30b8835a87a43d3ff7b8;10.0
;6077dd60542a24549139d189bfdcc3d9e39318b7;4.0
;607f3af01aa306ffb4870087ee47919a5d6540aa;6.0
;60803b0a7e3a379f0d4c5e01d1902818f7eea2d5;5.0
;6080f347dc191d2538f2b4e8608444653ee3f27b;1.0
;60863864bb6bb5dada374beb8beb0dc4dfdb4fbf;8.0
;6086761d3c8d90d16e3236ec01b1e2c334b9f0bf;1.0
;608b5feb032fa054452eb491f54b07649d150a9b;1.0
;609a9549392fbb5ba3371af7adfa7ed14da319f5;3.0
;609c5d9040fbec9f17602d626b5f135ec7c09957;11.0
;609e7281ffd659ee41fc8ccf71e27264e88710f5;26.0
;609f940aaca8236cc5595c0f7b431973e23c0ef6;5.0
;60a3c31b2a57b93214f7032f1ef57622241328cf;1.0
;60a6177dce8795f0f3e5b1cb564931966377578d;26.0
;60a747d647073f1dbfd9456ce5cfd01c28e8f1cd;1.0
;60aa2c6d370b4f8e1a2f3ee9d0ce9098d2962ef9;1.0
;60aac440d5ca4f8b3ba91f4f2e3eff3313bca2e2;1.0
;60aaf9822378b9b0a46416f2819459d6157f1bff;2.0
;60add297ee1e69687fd49a221dc04db8d9876a93;31.0
;60ae0a4a91c8e3c1a3161cad38ccb9cac772ef7e;3.0
;60ae83ca55d82ea1e1373d341ccfc6c28fcec922;6.0
;60b41fbb5d95ead648e39b5edc0e72d05e8ba81b;12.0
;60bfa51d02815ba1d77b48927d7954670b9e4e0a;1.0
;60c4744f12f1fb338af4aaa0d1438c3889a1b7f0;15.0
;60c57867417e0dbafa5927bcc9d80cf2ea609068;1.0
;60c594dd156d48aba864b3dcec8ab19f423b2313;8.0
;60c890b45396c6479dd111cad8c1abbcb719ef12;7.0
;60c9639e9310ea63850485f794c595216c57e50c;2.0
;60ca2e88f89fb0695f8c560141d1d0785e637b72;1.0
;60d59c3248bc3dae7881d4393317a0eea435cb29;1.0
;60dddbf88b2016b941c0fc5ddfc145f9026020f6;1.0
;60de840a85658ac74a659858ef0f9d29c91b1c81;4.0
;60e05b23a2fe412874d9c78401e99a10ac09f4fe;1.0
;60e3ecddaa06fe88451794c8096a116cdaa29302;22.0
;60eaa38c621ba4e99b47a6ca2abc853d2fb0dcb5;6.0
;60eb2afd0ebdaacedefb8dabe6d4f4e0961908aa;1.0
;60eec3b3112b489daefec2e4440b05473a5302f3;19.0
;60f49fbd16defa9adefdbb58a2e3fef1ce14fcdd;1.0
;60f7ed80513a96f07d431e53817b66edba276a4f;1.0
;60fab02c102b797dacbb2064962d13adddcfbe11;21.0
;61012aec616d63217f9a2fcb9595ceb22b300e0b;5.0
;610185f5cd9dd6abc94a158b0a141f85b7286767;1.0
;61027707d1dd57355b69bd222b602145e38e5fe6;1.0
;6102c06573a4ded0c335ece3c817af9a8cbcb5aa;17.0
;6104d76161435bfba5a331a16d2c02019d8fc310;1.0
;610798cd0795d43f42b9c07660d4769959608b4d;13.0
;6107c7f897757de6a31728a484bcf61dd7477ac9;2.0
;6115b4f67765776d5b66e3068d8dc1743523c5d7;4.0
;61165c97cabece45d0b5b5d42361513fd00fbfec;3.0
;611686db4642bfbad9fe988d810a23a6e5414ce1;15.0
;61181768238d545df77abc0aa5529a52692aadbb;1.0
;61181d7b37d227d1648712864d2a22bd68c8fd12;11.0
;6118e7aae1e60f0de0fddcf4720298e052964ec6;3.0
;61199190f5014312903c03e2f344e502ce74c93e;1.0
;611f24d108e3b51bf940419bdd53b582b46a09dc;15.0
;611fd76ca62928f69ae0c396534c7ac6dce10c91;1.0
;611ff11ce1fa2ec3b2e1bcb6130e43fc2e5fe63e;1.0
;6121bc990df00704c048dd5b8ab072c8f27e550b;4.0
;6123a4d96adee3ed76825c385ea86bd6972add02;1.0
;6124b85c93752549968474311425bbcdf2a4e952;2.0
;6124eca1d15a0d4ade5763472816ec0604293bef;20.0
;612643935f499af5a95a0da97a00c340bb2c6367;14.0
;6126c4837e4dd28f0d3a6c455231b1dfdc16937c;10.0
;612712f267f7c3c5c8c37ba3b35ed4942a71f6f9;2.0
;6128e27c4b958fad738e844c784276da0e5c3b20;1.0
;6129162bffb4b26eed07ca28a41fd5267a7273ae;1.0
;612b8678a94ab55d85d63bcde37ff555087711fa;5.0
;612ce88460e8b5f8f25eeff34da1661afadf2a63;10.0
;6130df781c74a1b8091ed8520240c90f94ffee97;1.0
;61326f0cd9c8eed738a1115582defcd73acc1652;13.0
;6136106e950a3df2ee20b23e86c3de8498a07072;2.0
;61368e4c64efdfa94c18d2d796bb93c264bc37de;1.0
;613908ac23b6233134086cf2279cf94fec0c5e37;1.0
;613b94206ab8595c7cc490541db78ce39f30d381;15.0
;613fe0b985bd35445ebd4c97c885ed1dfc068e3e;1.0
;614061385c86db78fb69c568ecff05ec8bd388e0;1.0
;6141a6301c128a3c758d63819e5746d3b12a3c4e;5.0
;61444cd654d2434fb971d2b56ccf6e1e89dcb09e;19.0
;6144fd56a72ae0a8b5507adc382a41db8975ee88;1.0
;61467031ecb0bbc46eddca57ac24a0f7dd00c20c;1.0
;615700549e2b861fda9523afd0b800f04005f913;19.0
;615a9727c4e3ae2b875cc64250fec6a91d8ff81f;18.0
;615e76ffca64b87ef764bc16ac1087b4f00b7cba;1.0
;616553758664463df4bc519740bf8297effe78bb;3.0
;6169c97afe33485c77d3ae81a7167bf8f8aa9398;3.0
;616ec7ddf11e805629487f1c0e8a32558dc121a0;32.0
;61833667ef548d4376d6a077bddae4b61fe8af21;25.0
;618369be9779773161faf0ee84f2c6dccf711c26;1.0
;618561fd63a3f1bcc2dcd0a55efe863f81f824f1;1.0
;618635762204c947b3c2363467c6c22d9cf6a283;1.0
;618d65e0665d79b50b16ef80a2c3f6e961028178;1.0
;618f306f037e2d37b6ebc55ba4296f6c1b7f839d;1.0
;619249124e34cede4990223f8a5df72bb121e2cf;2.0
;61931436fddae3d43afbcf037e7148819c75224e;6.0
;6193d5402a9fd1432dc9224c95aad3f7916a70d8;6.0
;6194eb429d52112d14833a4311aa492492e38960;14.0
;6196656e07b36fc3ebced82fb29816afe5e789d2;4.0
;619c406a4e893682c67a096a5c9d2141666f064f;1.0
;61a32069e6306b84a91f08b799f7fbc2d2679d43;16.0
;61a669052705bc784449068088b116f56e278f77;16.0
;61a85e104f204b3b6325c6ce65e38cfc5f9ad600;1.0
;61ab1f2b138f24c47fc867c0e12b965980193a75;2.0
;61b5ca9fefb973abc9a55ab999094d6b21f44f91;24.0
;61b60e215d7d94a07849ce43071f6d5774df13af;1.0
;61b737afb557cb0a8a94993e2b95f91600888f6d;8.0
;61b93d1c37d35251d3ad879e7568e5a068774394;1.0
;61b95a0da63388bd57d5a9837e68a2294bbfc15f;3.0
;61be263047ba25c7339268553eb00a65a2c06ecf;2.0
;61beb355aa8ba11d67aa68b882533652459cd53a;1.0
;61c1426bb030a3ab048af88f586c4106f03e40ea;2.0
;61c185d4f63912b43cd8e95482d83620c975c06a;1.0
;61c4c26a089061edd88dd5e0684aede7c391762d;1.0
;61d0a5c9e4bcdb856e579bc5a59d45a8616366d9;9.0
;61d51ada0a272ab0f1d139d46763f8415aff5c51;9.0
;61e01dfc1957c770ab9ce08027ecff82c9494575;3.0
;61e0b014cb9c5d1b6881a00c3a3c1a006d6941f0;1.0
;61e2a349b4315f9af6bd263ce04a8e6a1aa768d6;7.0
;61e2a3a3205b28593315adb8b9a8945117c9c633;22.0
;61e3b2541c6e96b80474c20d1fa6357d4461a9e4;1.0
;61e620e18b3bf7a8391a75d6986c5d1570def799;1.0
;61e96ed4b962a9afcf84cbabfdabaced986065d0;4.0
;61ebdcdadf882bb8db80105201e42bd61e0ec1b0;3.0
;61ecb8f93a63cef56d28f1076db22a0e8cdafdc5;1.0
;61ed39c09a8ab2d42845161d61fccee83893b9c1;9.0
;61ef9ccdf415eba762783c4fedff7a328f9e5c1a;1.0
;61f6ffdace98156f330eec3b1967b5708a1a3748;4.0
;61f89f022fd054dcada90f2f75b39aade9244afa;6.0
;61f945ab22f18d36a1933b0ea610b1f1d1ab2b5f;11.0
;61f9862cb3d99efe5eaac36974233db0f0ecddc7;1.0
;61fd8c8d6a38093950ba9703717ea841aa706479;5.0
;6203e067c04983a2dca2e670b5d93ffc902138c8;2.0
;6205ae8e9b97735b0a26b2073cc1f394baf502da;1.0
;6205c69ab1cd54537facb78b40517302669a7d99;6.0
;620a0f1ece407b9cd24a58981451f98c622729e1;2.0
;620f3593fba57156b6bf9d088f6a7f954a790311;1.0
;6211432d85719a0d696698a508aa393c8d020805;1.0
;6213f77c21a1594c2597aa2e2b3eb7082529a206;6.0
;6216e19085c68df83db6f427d3cf1a21cd4e1f7a;1.0
;62192e9cb395707eb7773b95a4b055875cb14a46;2.0
;621bb6d446e48aac64d7732c97ed7beee63b5b9a;1.0
;621d7f7289c23fc53eae35805921b15446e301b4;1.0
;621e17c3d0b39c5a494e4882e8032c6287c68861;25.0
;622053c3a6c46aeaca1a48e6395be3e484249f9b;1.0
;6223e8fe198df9b8226eac8c6d506a0196916fe0;12.0
;622489646ed0392ffbf280960b1757b3a70fc77e;1.0
;62268a4998f0e54e39f10416722eb82ad4a771f6;6.0
;6227e2ad857da968ccd305117b551728f5e1d4c9;2.0
;622ce2f9043bd9ab26f0f7d2eee865d56989b7d8;10.0
;622e9bd69c08348cdffcfb8bac9c9a7a4664f3d7;1.0
;6230a55155e5d565a31b9c4f400941c0a336526b;2.0
;6236256ed902251d250012c74cc2413a13e54f4a;7.0
;623ab96b3dc507d0cc663cafda63089fc13073da;1.0
;623d08ae2560f70c97ba1104cc4fe93e40cbf46b;1.0
;62451024fc5f9e41e5f9ad8c7310c279c257147a;2.0
;624516d4a2d4b2059200b3b84e1c4c048dd11389;1.0
;6245f6f248431e552b0f62b2d141e7d7e326204f;1.0
;624b0f36161f14164f57ef1d66ef117bfc41553c;1.0
;624b4df7e458acc22529364adb649df634c6b553;1.0
;624b7259a16737ac66fccd2a5be46d7f24896a43;1.0
;624f61b40027136e65e5364523c4d3ac338f68d4;1.0
;624f9db3294751ab92971876fcef2bbe012c8373;4.0
;62548c218fb6cc0164d1b61a9a5d340fc8b77bba;9.0
;625519f5aad4a823a50dbeba4fb4f27369e931c9;7.0
;625bbe027f9cb1c63421936121a154df0add5130;1.0
;625df17d2ef407ff9bef9fb03bdef68ac042f92f;9.0
;625e7ced038701a9f340b8673658f8718a91304b;3.0
;625effef43013861acf09f07eabfce796090e8f9;1.0
;625f338e1959ab60ad75625f8f4a5cd75cfb4fc7;8.0
;6260d773c77b1d8118ff7dec88c706f41e488e0d;1.0
;626103ed88d330980ec976c72b8fe148ae7c5364;2.0
;62675f82e6a01f243fabaf482076535be0613c14;1.0
;6269be6d2bf1e6804c8806acb06dc56c08041997;3.0
;626b10089bb3a0c07709104069f6c631b9097710;19.0
;626c345a9cf36b4ec35df09d6bac2ac915694a71;36.0
;626ee47a72527d07e38d332175eddc1276e96d20;27.0
;6274bb16d2b2cdda10637a734f24c1bbad8a397f;33.0
;62793002be70ce3c6677fc1892c5313616929f60;2.0
;627992ed759ae4f477d01ccedbe6f6c8a34bfb05;21.0
;627c445c6f6815bfbb352b190655441db5a6086d;2.0
;627e1d963d56065c44585055e6904c4d1b41f278;3.0
;627f1167b9164d2a6db16794e61e8b07ea4a2cdd;1.0
;627f8fdff0e3b2c72c64d565de93a230704c1360;1.0
;6280b3346bb25c51d9a71c9a2723cfa4bad79263;7.0
;62876e071873fc6fadd015cbc78de67804acdadb;1.0
;6288dbe45d6074e20a6f78b5e7d5990d81737791;1.0
;628caf8e8b7453a3eaf58f72679a709706fe09f4;1.0
;629272f7206df1118876d0d26c5995b452c89e99;8.0
;6293af7f049c3355cb05dac1ff69c8238af08474;1.0
;629619ab08c3c6066a2e0742d5959a03df097070;1.0
;6296329e67cf733945085ac18dbcc50805409ac2;10.0
;629b113f594d00bb411788fcb995ae130e295578;8.0
;629e59b5a3278afcf4db677741361c90dd0b7af8;8.0
;62a63cdf5be32820cc5f6f9426a20313a071a90e;2.0
;62a9a44a1d672c36620cad648babbd3b167ad229;1.0
;62acba33635ddb70a4a2861631008d1d2b2e9813;2.0
;62adad8aaf7a082fdd2e37fb874899c961a58c71;1.0
;62aefd0a2f6806e1cce55b1cc854f7aae5c95eec;2.0
;62b16f5dcc7693d5882294e4edbf52d31ab9f7c5;1.0
;62b3d8e36d96bc04a6211d915e19667ecd147401;2.0
;62b5099388e941496f44a536d4368d13e480e007;10.0
;62b9f4bf47169459bc49b3734191e3ad0f96a539;1.0
;62ba68e7511c581e271567597a799c3b7a58b99a;8.0
;62bbf716e348fce1f20d1e073f0b13712f4edbac;1.0
;62bde382e1728169e188fb5e61ad4024f975925e;10.0
;62c02b27abd3c39f405358603f47996c2cc6645b;8.0
;62c1516b7b506c42098a7e3dd5294c6bf7f4a4bb;6.0
;62c2fa59a6f4ae7e2cae3dbee371ea593be6f67b;1.0
;62c42be5899561ab9fc4a95dc9470b5713f708a9;2.0
;62cc03bbf7d8f0fcae194453718b4ac34192d19e;1.0
;62cfc40f93bf9aefd13c2506cf3fca5788508a07;1.0
;62d20f066f50183ee8b3351132edcabd6ecd50af;1.0
;62d5fba397e9a142b50198d93c3b762fe3b694cb;2.0
;62d78d55854dc9184c6bbf7889aa85b1e4c0d29f;13.0
;62d807f2dc152eaef8d2841bd53b64034b6e7378;5.0
;62db021ea308a7b20a10da427406395dafbc85f5;10.0
;62dc8950c3801b4da32eb39da7388458dd7674f6;1.0
;62df0616a423f61f8f1427163a58b4ce565b581e;15.0
;62eac443ac0a984199ea90a75596353d9affbd5f;1.0
;62eb2d2f9d78e494c1fdb79f287e25091c7d61b3;18.0
;62ed6706920b8d977753db0083c6b99d2b033fb6;1.0
;62f6e32caa3a8f45b0143bd173fa9f78916ee12b;15.0
;62fb434a609d79f337ce771d42382e19f89be8eb;1.0
;62fb7305766d98e9d7f282b05f5f8716e8f0ba22;2.0
;630286a0353734325ed327bbeedec3e33f078ec2;1.0
;6305ff0b10febce3aa95dd15c05f143f5aacc695;2.0
;630728709d78acedd5679f27ee8b6236021186d4;1.0
;63073dc52d0001ff3625461cc6aaf1d42c2406a8;3.0
;6307f1cc18b6c96ee939e6577ee852b6884d5804;1.0
;630a2d06c12a26bbfa5e354adb232213b9189813;6.0
;630de1506a94c0ef67b9ee8cd42375ec1ceea7eb;1.0
;63112bc7f6efb3dc505ba97a7ef4d30c879b593a;14.0
;6312fc4e0eb4cdc5abe9f15e0f4d99462ce030f2;1.0
;63185aed2b928c025fbb73b4a399ca95750ae53a;2.0
;63192f96be9ca9092eb2056d593b2a92ec5edfec;3.0
;6319c63097141f782a33a118021829cb96498447;1.0
;631b1cbbcd951d5cc695e0bf60f7817964c532cc;1.0
;63209ca79b1a759262c8a2def09cf7f9b6bab6f6;7.0
;6321108106bfbf577f7ede3dc1b9b268b1c618be;1.0
;632e314ab672b612ddbf2b70fd3180acc71fe0b7;13.0
;632eefbce89b898a5d9d0b4d5b07fb7030c899ed;1.0
;6335d7a70ae8dcd5a673aa0bd4c2032751034ffe;1.0
;63390b56a970180f4a8778f2510ca8ce10be73cd;14.0
;633c247d1753cefad0b0dfd1401f71d933be86b1;7.0
;634482ddaeb6b90b67c11744b262bc808026c55b;3.0
;634925088af8146ea983d5ab4a144bc65e79a806;1.0
;634f1b3d848bceefde15c91a688b1e7773d1e874;4.0
;634fcf5979b2bc831eff370e516c06c31899f8c8;31.0
;63526e2f15a45f4778df41bba077c2a8222ceb48;7.0
;63542064e18e51ee4272e669c7242537d40e8b12;1.0
;63559b9f77f769f04112b4c03503eba3086a1450;1.0
;6357dbbcb041c48d281ddeebcb9c6eb2a342ad55;2.0
;636eca6c37a652fb2938730bb1be05544d0d14fb;1.0
;637618b1479b430b491c9bf128067c601d50e341;1.0
;6376adcb37c88d3fa6e331e1685d6440d1a57795;4.0
;637aded1c34115a85d8c1e9e79a2d4c3646d4b80;1.0
;637b4d316df8e502d6c323c5fd2053117467711d;5.0
;637ef4ecf30add886ea0d1bb67298f3719ae1a6c;1.0
;6381e6f27fb8b8b7acf1721785592f0a1a2f6015;8.0
;6385b882a854c053de4c3d36bdec5dd6d4e1f72e;6.0
;63870f8a49f0fbe72a2652bb061e5e1276a86c4d;4.0
;63895441b0b7d7d4eaf4be0a87112adb8eff6e7e;2.0
;63924e288f52cd6ff49532e806ac834b6db3b9e9;1.0
;639f84129c6851865a555a353e0c0de8a5375b6c;16.0
;63a24977e4a6529843977d4567ad0cfe63226bd3;17.0
;63a428b33d8148e2ffbf3921d30f35494c5bbd53;1.0
;63a64ac8fb2035e32227f13ef6bbc051afad94d7;3.0
;63a65b04bf1100e49a149bba9aedfce5616e3a95;3.0
;63a7fe04321630b51bded8773cb697687ac96ee7;1.0
;63a8460eb1f86ce3f785c63621e885d6969688e5;1.0
;63a9ccfc87741e9767d1b030870562d91d780794;1.0
;63abbdb50b2f23da22e8d2a1c0d2b1c45b31abb3;1.0
;63af16489b7313d7fe24b24eed87355a6419c7ea;1.0
;63b41f133db62b9ad2be4890b213dc75011c5266;1.0
;63b5ab3fb518fc154cf9d14831bb92588404a086;6.0
;63b88043e1fb1a8d66bddf7702be833fef998e5b;1.0
;63b8fc2a8753e5d1b0b8a2251e89a774662aab07;1.0
;63b9e5e30a73e4f312311ad13faed94658a928c9;4.0
;63c1d7e78e860a1dc71f929ac26fb38bab2e2bda;10.0
;63cbb950128d34a35055faacd130d5ceaef918ac;2.0
;63cd4880a9f9ee2224d6673eaa28c2202c928ed1;2.0
;63ce3f23d3877034cb0fbc2b7d900b50d2d4175e;2.0
;63ce5be69bc9811ffe03a566855c2a7314124e5d;1.0
;63ce8d2cea25978f979345c9f7768a347be76df7;1.0
;63cf00c9c653f0da928ef62dba5a4b491dcc74e7;1.0
;63d032e566a21b68dded8a003925fcd5bb78f621;4.0
;63d2fa010d8d7fa8fefe50eebf8c48f551961b06;1.0
;63e0bd0a2591ec611af1673de3993c0bce247e0d;1.0
;63e0d0ba37c5226cf15296e60dd90575c50e7d86;25.0
;63e12dffa236c05aa3c54b23f9e2195696d2eb16;14.0
;63e4b7b2c17779ad20c0e3dc8a4f1a10f22d046a;1.0
;63e5a84edcc577c95227aa3af2730b8a139e950d;1.0
;63e61063d452f90bee6c1c5ac2a22222b55daab4;1.0
;63f006cb043d175d9cdfab8eb0975276705ba19f;7.0
;63f2d41751c427284e7e604938aa16672a697ef8;19.0
;63f3d0a8a9012d660eea9c66a92332cf26cd0712;1.0
;63f90226fec85b58ef261381ea658986f3a5d4bb;7.0
;63faee27a62ffa0ef7cd8c88cd6e13f95fe53506;1.0
;63fc71f6d50ffcd2dee3ff58dc122acc5da2f3e4;1.0
;6401b9b2ab4e7fef01d8eb476cd8419e7724fec9;1.0
;640a99159ed4a2c4b2968ae1db4d6c89dff9d2ca;24.0
;641475643cc693f1b73d2e4a484f50d8de0d4c7d;4.0
;641a8806b14132da03ac101446b18b27f40cfa86;1.0
;64211e147d65114e14e97018b44f7a1fb8193299;1.0
;6421b9dfad644fed26c8feb6090ec1487cfab2ea;1.0
;642d96ebdddb9762daab58ee6d49d37978b69981;2.0
;642fcaff1cafd14f91b07f8e471a15fbe825fed1;8.0
;6437a654b4906066f2d1cade6f6ef4e0dacc0bf0;4.0
;6437ed6fed6d63c682943a955e698e5cd27136a8;1.0
;6438a8f7563f59322150b70a4d2f803c7b518753;4.0
;64397ed42c5b1edbee2b5901f09a0473656b9cfb;1.0
;6439b7810a776684a7a903b01c41036311a10a10;1.0
;643db2b4529ff35e67d94e3621930857d64511aa;2.0
;643f2be00cc899bd2aa54f94f8df97e8926d8202;1.0
;643fe49a00586733c412870a88460c6904bf3520;2.0
;6441fa282a1495d04d87c7c01a47b085b14599da;1.0
;6443496aea7ddcf8ea0bd2ebdba66de137ca6aa5;1.0
;6444223faf7e44a2a932a5198de38100b3569a65;1.0
;6447621b5fc31127a0effa838ec52097c854d6fa;1.0
;644aadd8b82e19411e43518470ed0074e16d7168;2.0
;645012631dabf4e29669d0cbf3efaec15ca44a37;10.0
;6451c7cb45dc7d35c7f29d517f1f3c21699c92d0;1.0
;645863217d1c59c015e0a08cc734acb47b9f457f;1.0
;6459bc4a23b1bfb7d21ccbdbad149f47eb57af05;1.0
;645b70abc1d7aa8219e7c24cce79fce74822340b;1.0
;645e9a1c97421b509f23bf8ba20b181eb1dc5411;28.0
;645ec18ed398109931cac0df6419886101fec3df;1.0
;645fed36dc98a0e6bb95ce28c332223018c2519b;4.0
;6460dc5a5cf57da8b3456595107d3f21c7107dfe;1.0
;6461b21ae4f603a04dc5c7775e8ec34ae33cfc2a;1.0
;6462eff4ac4984c3ad0e3ae3d6fd0ef37fab6f57;1.0
;646744d824dd423033078e15eec05c9fef36d742;1.0
;646772360f344902963aae9f97355d593144a1d9;14.0
;6470b8ea074c771b891a2725a640d91b9643ed71;2.0
;64735e95000a064fcd2aed5c5271fea77e2ffb0a;9.0
;64751b434cd144dd40878270339d4bee766bc635;3.0
;6475353a6f5cc16aa81d41ce60b2f716c1133c4d;1.0
;647c737f8bf0e7ffc95e0cdb39863f8f22e00a17;1.0
;648299c5240d4173944b241a3c9ec7e0ff340bc6;2.0
;648b36d23db28b46f836c097a9501e574d08e4be;4.0
;648c7874960175cbce9f46370bd2dead6ec7c524;1.0
;648d046ed83a8113e66986d896bb6a0634cd3dce;1.0
;648dc4e6a82ef43a4747820b1d60bda68b8f716c;3.0
;6490b4b858752321ca9feed8e523aa029df82e65;13.0
;649163a3ebf28d8b6608df1f72d8ce3b95ec1aa6;1.0
;6491c37e0827950284b91a6b8e663d0e64daf81d;1.0
;649418e6caef0d1fa69260f3773d21b44397a49d;2.0
;64945a6c73a91e5d26dfd6aaddc28fdb7c0cae48;9.0
;6495fbd4fcb448cce5dafe10c46d1897ff16417e;4.0
;649dbc10bff75ffaf84b244d7b88674556ae2ed6;1.0
;649f73f2ca6bd4acfbcaeda67a4dbddabec3ac12;3.0
;64a3a5880a3b079df057ca52da7f29bf6512fef7;3.0
;64a83453967774e946828a46286594346e119ae6;1.0
;64aae63ebff6aba852f7527c2f00801c04529f35;1.0
;64ab1a86d1bc8c101ade25caf5481a47a94f25cf;1.0
;64ac900b82059167ba91b18ff7d7aebbaf406343;1.0
;64ae1a41a3bee1840aeb98673f3a03d684ad09bf;2.0
;64b22434c1b6fadea1f93e9593bc988a26f9b550;1.0
;64b32655d479b267f9b9c5662ff27b9b6da2f123;3.0
;64b4b75bb110f5e49d3a7720c4f8af5cc29c5981;30.0
;64b6cea4841a56917f682cb81bca0a85428a870e;1.0
;64b790bafd132042ff8c6977efc07cafaa597caa;8.0
;64b8382c112c8d43683b418bd7f63ec42603e49b;23.0
;64b856e1858e156c859817af533acbc247f64fc5;1.0
;64b8c043522ebed31fe537f0dd9964fb91f3dc51;1.0
;64bb6e0e80c1ee7c17da6117ce03f23cb3d78167;9.0
;64bc5c9d395d22041cef126066b7b5f4eff8b649;1.0
;64bdfb337400fcd41435c91ac9131f4b4e45e8d8;1.0
;64beabda3e96b49ab4b6e12234ecc7228f43d67a;2.0
;64bf524edd6e70a45037a0029d17b8e601005770;1.0
;64c0773ba1b4e022cc1f9b2ba306bba281319ad5;1.0
;64c6526e23f57b9c31107400f12db70325872428;2.0
;64c9a1eb16670d7d78ccbc3a314810bb8cd2374f;1.0
;64d101aff1c30c034ddd587b234c0ce2552ab712;31.0
;64d7d48c2f2b0b361c0896bb7a3cef4c32c43c2c;6.0
;64d9b2c023dab9c0696c321153c9f97f514bb4e5;9.0
;64dbc478939e6293c6467fbc1118349f3e13557b;1.0
;64dd29ba3596cfe1af16d3b442c9218848caba0b;1.0
;64e1b0c74f603a5b2de9ffc793e8da110edb60d3;9.0
;64e254ecd07817ecf4dfeffeef71622a544fb329;17.0
;64e409d9f5c1988a6bb3b2c015db8f0e1d01381c;1.0
;64ea50f6995f2367ff08ef4200ddb875e102972c;1.0
;64eb615725c46b45a016bd4c6a010ca0f845a0c6;1.0
;64ec880047d87e909896b56c949bf4da730829e8;1.0
;64ef1283e82792d6efd79c84b37ed79269dbec4d;1.0
;64f3a3e9df510777e366ca0afeca3174e099505b;1.0
;64f4dd071e862939b36c91a378f744b86898f56c;1.0
;64f891a801e42f13049936a6792081e75dff9821;3.0
;64f95d10884afd0ea19d59502920fec25cb8a969;14.0
;64fab0c19d5ede3d75c67421a3cebd9f97bdd739;21.0
;64fc040cd50ed5d9ee43bca656cb997329f15d08;1.0
;64fe0359ab80794529c8f290e5b828e31b4f3a67;1.0
;6503327f50dccc5b1e2dd296bb6d28e83b053ac0;1.0
;6504fbd3aa413fe6ad1eca05ac578e2b8b9bea11;3.0
;6505021068e5ee5563b38bf0ce4719d05061a582;1.0
;6509f07632755800509d5ca4f6b293acd9b63af4;21.0
;650df0cf3511b20aa0c163463a046d1fe15926d3;9.0
;650eb791051e826f0f045c155d306270bebcf726;1.0
;6510548a09503a829e662a237e40dee4829a38f6;12.0
;6510c5b083e202bc9b5180e8d9525aa56397fc4f;4.0
;6516d373942c76a05eed324c2390e821ce7d1cfa;1.0
;651b541fc3c623744f3a08abdde22cbc02ac8be5;1.0
;651c953f1d085c4073819fcd24f571c3dbbd575e;1.0
;651d14eed140ce63a53832b3c9ef3f9f6f54062f;1.0
;651dfdc0b352ba0c68f7a066a4c76681051b00b9;6.0
;652184b42e833adbca93028104a2fe7d14707690;4.0
;6529420f6f6c12130bce913432b7585320dae678;1.0
;6529df627dbfa409444c4093c7435a88464c3d28;1.0
;6533f691cd46f9491a6db4fcdd9df3049d0b895a;3.0
;6534dca88bb57ba84cf18a15241cfe9a6a407c7f;13.0
;65359521b8ba29b8662a9ca8f1ba89871061183f;1.0
;653c99c24534eadae5e6e9a5ec685d7843d4b815;7.0
;653df5f3e943f3946a44b7b5008da0db47fbe6dc;2.0
;6542088d476de3b07f91aca4e184cfc0c1cd57a1;1.0
;654c9611850dd31b03461c8e1c098eb61e98515d;6.0
;654ed142d8254972a06f91de4da015ee9bc8286e;6.0
;6550c55ec3cea8aea3234cc6862e5ce41c775fc1;11.0
;6550cc67ea598272a74a7625691ad1f84e55326e;1.0
;65546446a2ebb5b9dbb42a40444b56ccdea735e5;1.0
;6554d8bdcc753b98521ba169ff52d38276db044f;21.0
;655aee37ead6350d75d26141e5dbe2c58fd14b02;2.0
;65601a875664b8045c29156610e48c54ded5f2ef;9.0
;656097c210b64ec11cf9fc7459e3a4c72a05ad4c;1.0
;6560eadeba8ed37283df9af6a8fd68fceb337629;14.0
;656ac1bd37ccafe9eb7ea54e2f1cdf20432958bb;23.0
;656c3305b823b491386835d12939a1fe93563189;1.0
;65733c7251c21acbac6aea406378fcfec6a23436;1.0
;657c37f9c0f60a402a0bc4d81497a3cc5306fc82;1.0
;657c5ff3a5c70dcc9f13b83a693a163db36bdfb0;1.0
;657f89b58e73c4722b59aafb0ef087afd72eb0c7;1.0
;65890a0ecb8c54bf113a9592432b3bbee062b03c;1.0
;658f2c9263c7981521f188e711329083e4404e07;1.0
;6591930c1815b805a78f336916039afe43ca49a6;4.0
;65992faaeafa17c04fd8b449f570c382f7fe5971;1.0
;6599bb7b7c0004dd2aee68a4b097243691a5ab9c;1.0
;659b53640369da3cdbbd1290b05a4d9c7698f735;1.0
;659e9ab3a87c7d00b32545de3d7b5e0776f898a0;12.0
;659fd5256d181eb7d52a67c62c0d88e60ed68b1b;21.0
;65a2e5a602b948022cedf48eed7d72988c9f100e;2.0
;65a3389dce5f875eeab78edcb3b5c1bdc931c7ab;1.0
